,primary_type,timestamp,clearance_status,district,x_coordinate,y_coordinate,year
91692,Theft,03,N,B,3114467.0,10100186.0,2014.0
91695,Agg Assault,08,N,E,3122312.0,10108995.0,2014.0
91703,Theft,07,N,I,3130342.0,10095210.0,2014.0
91711,Theft,02,C,A,3126500.0,10127412.0,2014.0
91726,Theft,11,N,H,3122189.0,10058144.0,2014.0
91739,Theft,08,N,D,3083990.0,10044790.0,2014.0
91750,Theft,08,N,F,3113309.0,10034284.0,2014.0
91754,Theft,05,N,I,3127386.0,10096783.0,2014.0
91757,Agg Assault,11,N,G,3117148.0,10070276.0,2014.0
91761,Theft,07,N,C,3136758.0,10072966.0,2014.0
91764,Theft,10,N,H,3116145.0,10064251.0,2014.0
91767,Theft,04,N,B,3112812.0,10075232.0,2014.0
91771,Theft,02,N,A,3116638.0,10110384.0,2014.0
91774,Theft,01,N,A,3115780.0,10117837.0,2014.0
91777,Theft,09,N,F,3099371.0,10029920.0,2014.0
91780,Theft,12,N,B,3117494.0,10083232.0,2014.0
91784,Theft,04,N,H,3114830.0,10054201.0,2014.0
91788,Theft,07,N,G,3114957.0,10070462.0,2014.0
91792,Theft,08,N,G,3116415.0,10070250.0,2014.0
91797,Theft,09,C,G,3116905.0,10068234.0,2014.0
91801,Theft,10,N,H,3119101.0,10057764.0,2014.0
91803,Theft,04,N,H,3114033.0,10054854.0,2014.0
91811,Theft,05,N,G,3119337.0,10070736.0,2014.0
91813,Auto Theft,06,C,I,3125950.0,10088054.0,2014.0
91819,Theft,12,N,D,3089372.0,10057773.0,2014.0
91824,Theft,10,C,A,3092524.0,10143916.0,2014.0
91828,Theft,08,N,H,3114319.0,10066154.0,2014.0
91834,Theft,07,N,A,3114584.0,10132077.0,2014.0
91837,Theft,06,N,D,3087690.0,10052523.0,2014.0
91841,Theft,08,N,E,3135499.0,10121166.0,2014.0
91851,Theft,12,N,E,3124701.0,10113784.0,2014.0
91871,Theft,08,C,F,3097404.0,10031430.0,2014.0
91874,Agg Assault,11,N,D,3094573.0,10064390.0,2014.0
91882,Theft,03,N,AP,3138100.0,10047309.0,2014.0
91885,Theft,09,N,B,3120434.0,10079773.0,2014.0
91889,Theft,04,N,D,3110845.0,10059841.0,2014.0
91902,Theft,01,N,E,3124914.0,10103326.0,2014.0
91906,Theft,06,N,H,3121435.0,10054603.0,2014.0
91912,Theft,07,N,E,3122928.0,10109415.0,2014.0
91917,Theft,01,N,A,3114678.0,10113357.0,2014.0
91923,Agg Assault,01,C,H,3119263.0,10059823.0,2014.0
91926,Theft,10,N,G,3118179.0,10067602.0,2014.0
91931,Theft,04,N,I,3133907.0,10090881.0,2014.0
91941,Theft,05,N,D,3112340.0,10067685.0,2014.0
91944,Theft,09,N,I,3129997.0,10096983.0,2014.0
91954,Theft,11,N,E,3121822.0,10108684.0,2014.0
91959,Theft,11,N,D,3082772.0,10048366.0,2014.0
91964,Theft,02,N,I,3123774.0,10088444.0,2014.0
91969,Theft,03,N,H,3118741.0,10060610.0,2014.0
91974,Theft,09,N,D,3110230.0,10051359.0,2014.0
91980,Theft,01,N,G,3115952.0,10070759.0,2014.0
91988,Theft,11,C,I,3129997.0,10096983.0,2014.0
91992,Theft,06,N,A,3112641.0,10116746.0,2014.0
91995,Theft,11,N,G,3114501.0,10070899.0,2014.0
91998,Theft,05,C,F,3097118.0,10032106.0,2014.0
92001,Theft,12,N,F,3096237.0,10035944.0,2014.0
92004,Theft,10,N,B,3121345.0,10082705.0,2014.0
92010,Theft,11,N,H,3123925.0,10059981.0,2014.0
92025,Theft,11,C,H,3120959.0,10059177.0,2014.0
92032,Theft,05,N,A,3095253.0,10136201.0,2014.0
92036,Auto Theft,03,N,G,3115530.0,10070760.0,2014.0
92039,Robbery,06,N,E,3130215.0,10106657.0,2014.0
92043,Theft,10,N,H,3116866.0,10057645.0,2014.0
92046,Theft,11,N,E,3138349.0,10094112.0,2014.0
92049,Theft,02,N,I,3118187.0,10089126.0,2014.0
92051,Theft,04,C,E,3135189.0,10122699.0,2014.0
92054,Theft,11,N,I,3134807.0,10093981.0,2014.0
92057,Theft,08,C,E,3134231.0,10124161.0,2014.0
92061,Theft,12,N,A,3110081.0,10122923.0,2014.0
92065,Theft,12,C,B,3119190.0,10079092.0,2014.0
92077,Theft,01,N,F,3110492.0,10040472.0,2014.0
92080,Theft,05,N,E,3136940.0,10108188.0,2014.0
92084,Theft,05,N,G,3110792.0,10071296.0,2014.0
92089,Theft,06,N,B,3109505.0,10101310.0,2014.0
92092,Theft,08,N,E,3137336.0,10110172.0,2014.0
92095,Theft,08,N,I,3124037.0,10090565.0,2014.0
92098,Theft,02,N,F,3105816.0,10042612.0,2014.0
92102,Theft,10,N,H,3156332.0,10037715.0,2014.0
92104,Theft,10,N,A,3110698.0,10127788.0,2014.0
92114,Theft,11,N,B,3106596.0,10092199.0,2014.0
92117,Theft,12,N,B,3112672.0,10078120.0,2014.0
92122,Auto Theft,04,N,G,3119878.0,10067825.0,2014.0
92126,Theft,05,N,H,3122230.0,10059265.0,2014.0
92130,Theft,09,N,B,3127953.0,10083340.0,2014.0
92139,Theft,11,N,E,3129381.0,10099554.0,2014.0
92148,Theft,04,N,B,3115865.0,10082410.0,2014.0
92151,Theft,03,N,D,3067576.0,10042010.0,2014.0
92155,Theft,04,N,G,3111937.0,10071361.0,2014.0
92158,Theft,08,N,I,3125522.0,10088989.0,2014.0
92164,Theft,01,C,E,3127942.0,10105661.0,2014.0
92167,Theft,01,N,D,3099972.0,10067682.0,2014.0
92170,Agg Assault,07,N,I,3124962.0,10095230.0,2014.0
92173,Theft,08,N,F,3094083.0,10046649.0,2014.0
92176,Agg Assault,11,N,H,3118736.0,10058620.0,2014.0
92179,Theft,08,N,I,3117323.0,10102543.0,2014.0
92182,Theft,09,N,C,3123530.0,10074427.0,2014.0
92185,Theft,09,N,I,3123760.0,10089093.0,2014.0
92188,Theft,02,C,D,3111061.0,10053193.0,2014.0
92194,Theft,02,N,I,3118685.0,10108474.0,2014.0
92207,Theft,08,N,H,3114951.0,10054578.0,2014.0
92210,Auto Theft,07,N,A,3114128.0,10113371.0,2014.0
92214,Theft,11,N,C,3122474.0,10065745.0,2014.0
92217,Theft,12,N,B,3111161.0,10074099.0,2014.0
92220,Theft,04,N,E,3126355.0,10098571.0,2014.0
92223,Theft,06,C,A,3118197.0,10118869.0,2014.0
92226,Theft,05,N,H,3114951.0,10054578.0,2014.0
92233,Theft,04,N,B,3115425.0,10110073.0,2014.0
92237,Theft,03,N,I,3125468.0,10088596.0,2014.0
92241,Theft,02,C,H,3120959.0,10059177.0,2014.0
92244,Theft,03,N,I,3133963.0,10084945.0,2014.0
92250,Auto Theft,11,N,I,3122662.0,10089705.0,2014.0
92254,Theft,06,N,F,3110106.0,10038637.0,2014.0
92257,Theft,11,N,H,3117764.0,10056344.0,2014.0
92261,Theft,04,C,D,3094135.0,10066586.0,2014.0
92267,Agg Assault,08,C,B,3116331.0,10085202.0,2014.0
92269,Theft,05,C,F,3105957.0,10041741.0,2014.0
92272,Theft,11,N,E,3127570.0,10105025.0,2014.0
92280,Theft,06,N,B,3121345.0,10082705.0,2014.0
92284,Theft,03,N,D,3083834.0,10048443.0,2014.0
92292,Theft,03,C,E,3129118.0,10108342.0,2014.0
92297,Theft,10,N,C,3130031.0,10067920.0,2014.0
92302,Theft,07,N,A,3116228.0,10112466.0,2014.0
92308,Theft,05,N,G,3113851.0,10070467.0,2014.0
92312,Theft,07,C,D,3110719.0,10052849.0,2014.0
92315,Theft,10,N,C,3145633.0,10080685.0,2014.0
92319,Theft,06,N,F,3107922.0,10043296.0,2014.0
92323,Theft,02,N,E,3137595.0,10134828.0,2014.0
92326,Theft,03,C,B,3121345.0,10082705.0,2014.0
92329,Auto Theft,04,N,E,3128148.0,10098782.0,2014.0
92337,Theft,07,N,B,3116225.0,10083599.0,2014.0
92341,Theft,08,N,H,3126196.0,10055989.0,2014.0
92347,Theft,11,N,H,3121646.0,10056710.0,2014.0
92351,Theft,03,N,B,3112247.0,10078312.0,2014.0
92356,Theft,07,N,E,3135376.0,10111678.0,2014.0
92360,Theft,01,N,G,3117808.0,10070087.0,2014.0
92362,Robbery,01,N,A,3097077.0,10139722.0,2014.0
92365,Theft,12,N,D,3110845.0,10059841.0,2014.0
92368,Theft,12,N,F,3088270.0,10028036.0,2014.0
92375,Theft,09,C,H,3120959.0,10059177.0,2014.0
92378,Theft,01,N,D,3108100.0,10064937.0,2014.0
92381,Robbery,01,C,A,3111037.0,10115917.0,2014.0
92383,Robbery,06,N,F,3107209.0,10042780.0,2014.0
92388,Theft,08,N,I,3126342.0,10089763.0,2014.0
92390,Theft,12,N,I,3125701.0,10091845.0,2014.0
92394,Theft,01,N,D,3106904.0,10056364.0,2014.0
92399,Theft,02,N,A,3130899.0,10125576.0,2014.0
92404,Theft,09,N,G,3114957.0,10070462.0,2014.0
92407,Theft,07,N,H,3113071.0,10065639.0,2014.0
92417,Theft,12,N,D,3094135.0,10066586.0,2014.0
92422,Theft,10,N,I,3127643.0,10096757.0,2014.0
92424,Theft,07,N,F,3106560.0,10042356.0,2014.0
92427,Theft,04,N,G,3113155.0,10071257.0,2014.0
92430,Theft,03,C,I,3129997.0,10096983.0,2014.0
92437,Agg Assault,11,C,F,3109979.0,10044062.0,2014.0
92440,Theft,01,C,H,3120959.0,10059177.0,2014.0
92445,Theft,06,N,A,3096773.0,10149586.0,2014.0
92448,Theft,12,N,C,3121496.0,10070402.0,2014.0
92452,Theft,05,N,H,3126606.0,10056437.0,2014.0
92463,Agg Assault,12,N,I,3125779.0,10091257.0,2014.0
92466,Theft,01,N,B,3113553.0,10079792.0,2014.0
92470,Agg Assault,08,C,C,3121466.0,10071241.0,2014.0
92473,Theft,05,N,C,3127381.0,10074139.0,2014.0
92476,Theft,08,N,G,3115359.0,10070561.0,2014.0
92483,Auto Theft,03,N,H,3119369.0,10055723.0,2014.0
92486,Theft,04,N,D,3079977.0,10047272.0,2014.0
92489,Theft,01,N,C,3122243.0,10080446.0,2014.0
92496,Theft,04,N,E,3122063.0,10105311.0,2014.0
92499,Auto Theft,05,N,F,3106554.0,10045028.0,2014.0
92503,Theft,05,N,F,3107048.0,10024065.0,2014.0
92512,Auto Theft,08,N,F,3095115.0,10037369.0,2014.0
92520,Agg Assault,05,C,F,3103136.0,10041018.0,2014.0
92526,Agg Assault,09,C,I,3133907.0,10090881.0,2014.0
92529,Theft,09,N,B,3114722.0,10079854.0,2014.0
92544,Theft,06,N,H,3122853.0,10060648.0,2014.0
92554,Theft,07,N,I,3126667.0,10096430.0,2014.0
92561,Theft,09,N,E,3125277.0,10107519.0,2014.0
92565,Theft,02,N,I,3134292.0,10093430.0,2014.0
92568,Robbery,01,N,E,3122156.0,10111637.0,2014.0
92572,Agg Assault,03,N,I,3130929.0,10090022.0,2014.0
92575,Theft,07,N,AP,3137582.0,10050901.0,2014.0
92577,Theft,02,N,G,3119740.0,10069694.0,2014.0
92584,Theft,08,N,B,3113051.0,10078552.0,2014.0
92587,Theft,09,C,F,3100853.0,10045738.0,2014.0
92590,Robbery,04,C,H,3116626.0,10057547.0,2014.0
92596,Theft,06,N,E,3134927.0,10124330.0,2014.0
92603,Theft,08,N,C,3120928.0,10068995.0,2014.0
92605,Theft,07,N,A,3095409.0,10144183.0,2014.0
92609,Theft,05,N,D,3092443.0,10050506.0,2014.0
92637,Theft,03,N,H,3114033.0,10054854.0,2014.0
92641,Auto Theft,11,N,D,3104654.0,10056527.0,2014.0
92645,Theft,09,N,G,3115292.0,10070580.0,2014.0
92648,Agg Assault,10,C,A,3082798.0,10114943.0,2014.0
92656,Theft,08,N,H,3139403.0,10055061.0,2014.0
92661,Theft,02,N,A,3111037.0,10115917.0,2014.0
92664,Robbery,01,C,D,3094135.0,10066586.0,2014.0
92668,Theft,05,N,F,3111034.0,10042580.0,2014.0
92672,Theft,09,N,D,3108745.0,10051684.0,2014.0
92675,Auto Theft,03,N,H,3126360.0,10057548.0,2014.0
92678,Theft,11,N,I,3125769.0,10092443.0,2014.0
92681,Auto Theft,03,N,H,3113784.0,10063163.0,2014.0
92686,Theft,11,N,A,3102908.0,10135001.0,2014.0
92696,Theft,05,N,A,3090509.0,10138908.0,2014.0
92701,Theft,06,N,E,3127573.0,10108863.0,2014.0
92704,Theft,05,N,C,3118534.0,10073209.0,2014.0
92710,Robbery,06,N,A,3090978.0,10140559.0,2014.0
92713,Theft,05,N,D,3090631.0,10070578.0,2014.0
92717,Theft,04,N,I,3124893.0,10091639.0,2014.0
92720,Theft,06,C,D,3110719.0,10052849.0,2014.0
92723,Theft,11,N,D,3109541.0,10057545.0,2014.0
92726,Theft,04,N,A,3127330.0,10125822.0,2014.0
92729,Theft,11,N,D,3108296.0,10069400.0,2014.0
92735,Theft,08,N,H,3120615.0,10058135.0,2014.0
92740,Theft,07,C,D,3108219.0,10051443.0,2014.0
92743,Theft,05,N,D,3108111.0,10065148.0,2014.0
92746,Robbery,10,C,C,3150866.0,10082058.0,2014.0
92748,Agg Assault,10,C,A,3098490.0,10135090.0,2014.0
92752,Theft,03,N,B,3121345.0,10082705.0,2014.0
92755,Theft,10,N,B,3113425.0,10106210.0,2014.0
92759,Theft,09,N,H,3154409.0,10035428.0,2014.0
92762,Theft,04,N,E,3134828.0,10124038.0,2014.0
92766,Theft,04,C,I,3121447.0,10101217.0,2014.0
92768,Theft,12,N,F,3100423.0,10033116.0,2014.0
92771,Theft,07,N,B,3119609.0,10084341.0,2014.0
92782,Theft,09,N,D,3094172.0,10050740.0,2014.0
92784,Theft,08,N,C,3121490.0,10073002.0,2014.0
92788,Theft,03,N,I,3121417.0,10093031.0,2014.0
92792,Theft,06,N,D,3103506.0,10062236.0,2014.0
92797,Theft,11,N,F,3100509.0,10039306.0,2014.0
92807,Agg Assault,10,C,D,3111691.0,10062342.0,2014.0
92820,Theft,04,N,F,3081605.0,10039615.0,2014.0
92830,Auto Theft,11,N,B,3096669.0,10103153.0,2014.0
92833,Theft,02,N,D,3071812.0,10055333.0,2014.0
92843,Auto Theft,11,C,C,3131751.0,10079570.0,2014.0
92846,Theft,10,N,H,3124479.0,10050845.0,2014.0
92850,Agg Assault,06,C,B,3119190.0,10079092.0,2014.0
92853,Agg Assault,12,N,E,3125583.0,10104533.0,2014.0
92856,Theft,05,N,A,3081086.0,10125283.0,2014.0
92864,Theft,12,N,G,3113384.0,10069613.0,2014.0
92868,Theft,02,N,H,3133447.0,10058861.0,2014.0
92870,Theft,08,N,I,3126487.0,10095860.0,2014.0
92873,Theft,11,C,D,3110632.0,10052563.0,2014.0
92876,Theft,12,N,G,3114212.0,10070908.0,2014.0
92880,Theft,07,N,F,3103136.0,10041018.0,2014.0
92882,Theft,05,N,C,3120557.0,10066751.0,2014.0
92894,Agg Assault,10,N,E,3127607.0,10105481.0,2014.0
92898,Theft,09,N,A,3095521.0,10147121.0,2014.0
92903,Theft,08,N,H,3120615.0,10058135.0,2014.0
92908,Theft,07,N,B,3113310.0,10090793.0,2014.0
92916,Theft,10,N,H,3146645.0,10023343.0,2014.0
92923,Theft,04,N,H,3120234.0,10058981.0,2014.0
92926,Theft,10,N,H,3126843.0,10058724.0,2014.0
92929,Theft,04,N,D,3103800.0,10059791.0,2014.0
92932,Theft,06,N,A,3123675.0,10116648.0,2014.0
92934,Theft,05,N,I,3125506.0,10089730.0,2014.0
92938,Theft,05,N,F,3102556.0,10028781.0,2014.0
92941,Theft,05,C,I,3129997.0,10096983.0,2014.0
92945,Theft,12,N,H,3117075.0,10060719.0,2014.0
92954,Theft,09,N,H,3127185.0,10059247.0,2014.0
92958,Theft,04,N,A,3123576.0,10116227.0,2014.0
92962,Theft,08,C,F,3105655.0,10042376.0,2014.0
92969,Theft,11,N,B,3124602.0,10084923.0,2014.0
92979,Theft,02,N,I,3133583.0,10086395.0,2014.0
92983,Theft,09,C,E,3134231.0,10124161.0,2014.0
92987,Theft,12,N,D,3075896.0,10053815.0,2014.0
92994,Theft,11,N,H,3113220.0,10066605.0,2014.0
92998,Auto Theft,11,N,F,3096109.0,10025679.0,2014.0
93007,Theft,07,N,E,3134231.0,10124161.0,2014.0
93010,Theft,07,N,E,3123303.0,10108973.0,2014.0
93025,Robbery,08,N,G,3115657.0,10069693.0,2014.0
93033,Theft,08,C,I,3129997.0,10096983.0,2014.0
93037,Theft,01,N,C,3130229.0,10067076.0,2014.0
93045,Theft,09,N,G,3115065.0,10071112.0,2014.0
93049,Auto Theft,06,N,I,3135144.0,10086353.0,2014.0
93060,Theft,05,N,G,3115952.0,10070759.0,2014.0
93063,Robbery,09,N,G,3115716.0,10071493.0,2014.0
93067,Theft,05,N,D,3105989.0,10069770.0,2014.0
93071,Theft,04,N,B,3113573.0,10076751.0,2014.0
93073,Theft,08,N,F,3099999.0,10029724.0,2014.0
93077,Theft,08,C,D,3098078.0,10056368.0,2014.0
93089,Theft,11,N,E,3126112.0,10119741.0,2014.0
93100,Robbery,12,N,A,3096967.0,10143063.0,2014.0
93103,Theft,05,N,A,3112264.0,10116438.0,2014.0
93105,Theft,01,C,A,3079245.0,10118149.0,2014.0
93109,Theft,11,N,H,3120442.0,10059515.0,2014.0
93114,Theft,11,N,B,3108362.0,10108479.0,2014.0
93118,Theft,03,N,H,3113071.0,10065639.0,2014.0
93122,Theft,03,N,G,3119252.0,10069180.0,2014.0
93127,Theft,09,N,C,3125996.0,10073488.0,2014.0
93130,Robbery,09,N,G,3120063.0,10066896.0,2014.0
93133,Theft,10,N,B,3114467.0,10100186.0,2014.0
93138,Auto Theft,11,N,E,3121526.0,10108096.0,2014.0
93141,Theft,12,N,B,3113852.0,10082370.0,2014.0
93146,Theft,02,C,H,3156476.0,10036824.0,2014.0
93149,Theft,01,N,E,3122063.0,10105311.0,2014.0
93154,Theft,03,N,F,3088007.0,10027729.0,2014.0
93157,Theft,01,N,F,3099407.0,10031322.0,2014.0
93167,Theft,09,N,E,3138030.0,10136681.0,2014.0
93171,Agg Assault,03,N,I,3130884.0,10092992.0,2014.0
93178,Theft,06,N,A,3112007.0,10117918.0,2014.0
93186,Theft,07,N,I,3126672.0,10089224.0,2014.0
93189,Theft,06,N,B,3109780.0,10108881.0,2014.0
93194,Theft,06,N,B,3130497.0,10079181.0,2014.0
93197,Theft,07,N,F,3115556.0,10043935.0,2014.0
93208,Theft,05,N,C,3121574.0,10071826.0,2014.0
93211,Theft,07,C,D,3110518.0,10052730.0,2014.0
93213,Theft,07,N,D,3089372.0,10057773.0,2014.0
93215,Theft,09,N,E,3134269.0,10110440.0,2014.0
93218,Theft,03,N,G,3115952.0,10070759.0,2014.0
93223,Auto Theft,12,N,H,3117932.0,10058208.0,2014.0
93227,Theft,12,C,I,3129997.0,10096983.0,2014.0
93243,Theft,03,N,A,3102801.0,10134605.0,2014.0
93247,Theft,06,N,B,3105061.0,10080123.0,2014.0
93252,Theft,04,N,D,3108442.0,10054362.0,2014.0
93256,Auto Theft,06,N,F,3102531.0,10035055.0,2014.0
93258,Theft,06,N,E,3134293.0,10111124.0,2014.0
93262,Theft,03,N,F,3117602.0,10051390.0,2014.0
93267,Theft,09,N,D,3102177.0,10061914.0,2014.0
93270,Theft,06,N,H,3111922.0,10062704.0,2014.0
93275,Theft,09,C,E,3134745.0,10122647.0,2014.0
93278,Theft,10,N,B,3117090.0,10102824.0,2014.0
93282,Theft,08,N,G,3115653.0,10066201.0,2014.0
93285,Auto Theft,01,C,I,3121896.0,10103714.0,2014.0
93293,Theft,04,N,C,3122831.0,10078495.0,2014.0
93298,Agg Assault,04,N,A,3103915.0,10139179.0,2014.0
93300,Theft,12,N,I,3125615.0,10094453.0,2014.0
93305,Theft,01,C,A,3093729.0,10145900.0,2014.0
93310,Theft,08,N,E,3132955.0,10111314.0,2014.0
93318,Theft,10,N,E,3126239.0,10106791.0,2014.0
93321,Theft,07,N,D,3084355.0,10057869.0,2014.0
93323,Theft,02,N,G,3111264.0,10073211.0,2014.0
93327,Theft,11,C,I,3129997.0,10096983.0,2014.0
93330,Theft,10,N,D,3109884.0,10053339.0,2014.0
93333,Auto Theft,11,N,D,3097641.0,10051730.0,2014.0
93336,Theft,07,N,G,3117282.0,10070582.0,2014.0
93342,Theft,01,C,F,3099459.0,10032098.0,2014.0
93345,Agg Assault,08,N,D,3104218.0,10057657.0,2014.0
93347,Theft,03,N,I,3125708.0,10093693.0,2014.0
93350,Theft,04,N,I,3126310.0,10089393.0,2014.0
93353,Theft,09,N,H,3120959.0,10059177.0,2014.0
93356,Theft,01,N,I,3129152.0,10087514.0,2014.0
93358,Auto Theft,02,N,B,3116932.0,10078568.0,2014.0
93362,Theft,03,N,D,3075832.0,10057183.0,2014.0
93365,Auto Theft,04,N,A,3110517.0,10118867.0,2014.0
93369,Theft,11,N,A,3100785.0,10133410.0,2014.0
93372,Theft,11,N,C,3121231.0,10076838.0,2014.0
93376,Theft,04,N,D,3065218.0,10057832.0,2014.0
93379,Theft,10,N,D,3087715.0,10057747.0,2014.0
93382,Theft,03,N,F,3099815.0,10039484.0,2014.0
93387,Auto Theft,02,N,C,3121278.0,10074134.0,2014.0
93390,Theft,06,N,I,3126350.0,10088845.0,2014.0
93392,Theft,02,N,F,3102586.0,10034201.0,2014.0
93396,Theft,08,N,I,3135701.0,10090843.0,2014.0
93399,Theft,09,N,B,3114077.0,10083979.0,2014.0
93405,Theft,08,N,A,3099857.0,10137172.0,2014.0
93417,Theft,12,N,I,3129298.0,10091594.0,2014.0
93420,Theft,01,N,I,3125468.0,10088596.0,2014.0
93422,Theft,01,N,E,3134231.0,10124161.0,2014.0
93426,Theft,03,N,I,3132078.0,10092659.0,2014.0
93429,Theft,02,N,H,3120354.0,10061338.0,2014.0
93441,Theft,06,N,A,3096821.0,10148027.0,2014.0
93444,Theft,12,N,E,3127181.0,10098449.0,2014.0
93448,Auto Theft,11,N,E,3121438.0,10109116.0,2014.0
93452,Theft,06,N,G,3113019.0,10069564.0,2014.0
93456,Theft,10,N,C,3133659.0,10077885.0,2014.0
93458,Theft,03,C,E,3135053.0,10119764.0,2014.0
93462,Auto Theft,10,N,I,3132474.0,10095811.0,2014.0
93466,Theft,01,N,D,3108919.0,10055779.0,2014.0
93470,Theft,05,N,B,3114263.0,10077749.0,2014.0
93474,Theft,11,N,F,3114308.0,10028719.0,2014.0
93476,Theft,07,N,A,3105101.0,10145984.0,2014.0
93483,Theft,02,N,I,3127150.0,10095240.0,2014.0
93488,Theft,07,N,C,3130833.0,10071158.0,2014.0
93492,Theft,09,N,E,3135313.0,10124219.0,2014.0
93495,Theft,11,N,E,3124981.0,10102414.0,2014.0
93498,Theft,08,N,C,3121340.0,10077133.0,2014.0
93507,Theft,05,N,A,3123063.0,10120908.0,2014.0
93509,Theft,08,N,A,3094143.0,10145100.0,2014.0
93512,Theft,09,C,H,3120959.0,10059177.0,2014.0
93518,Theft,10,N,C,3155618.0,10101838.0,2014.0
93523,Theft,04,C,B,3121345.0,10082705.0,2014.0
93525,Theft,01,N,H,3113681.0,10055104.0,2014.0
93528,Theft,10,N,F,3101828.0,10046663.0,2014.0
93539,Theft,06,N,D,3105433.0,10053572.0,2014.0
93542,Theft,06,N,I,3137985.0,10087946.0,2014.0
93547,Theft,05,N,B,3114440.0,10084087.0,2014.0
93549,Theft,01,N,E,3134828.0,10124038.0,2014.0
93556,Theft,02,N,C,3135291.0,10075467.0,2014.0
93560,Theft,10,N,E,3124942.0,10107598.0,2014.0
93564,Theft,12,N,H,3118326.0,10056320.0,2014.0
93577,Theft,08,N,H,3117764.0,10056344.0,2014.0
93581,Theft,09,N,E,3131784.0,10100561.0,2014.0
93584,Theft,04,N,H,3127795.0,10057796.0,2014.0
93588,Theft,06,N,A,3116223.0,10126350.0,2014.0
93591,Theft,09,N,A,3099156.0,10136767.0,2014.0
93611,Theft,01,N,F,3085016.0,10040618.0,2014.0
93615,Theft,10,N,B,3117725.0,10088323.0,2014.0
93618,Theft,09,N,I,3125128.0,10085962.0,2014.0
93634,Robbery,09,N,E,3135985.0,10117220.0,2014.0
93641,Theft,09,N,B,3110544.0,10085604.0,2014.0
93644,Theft,07,N,A,3114032.0,10115218.0,2014.0
93648,Theft,01,N,B,3110567.0,10082891.0,2014.0
93651,Theft,07,N,E,3144155.0,10115386.0,2014.0
93654,Theft,06,N,C,3124665.0,10067926.0,2014.0
93660,Robbery,11,N,I,3129997.0,10096983.0,2014.0
93665,Theft,05,N,I,3127163.0,10093997.0,2014.0
93668,Theft,03,N,H,3118464.0,10062208.0,2014.0
93674,Theft,05,C,F,3100423.0,10033116.0,2014.0
93679,Theft,04,N,G,3113951.0,10070540.0,2014.0
93682,Theft,02,N,A,3100581.0,10131962.0,2014.0
93687,Agg Assault,07,C,E,3125789.0,10103174.0,2014.0
93693,Robbery,08,N,C,3132230.0,10074759.0,2014.0
93698,Theft,03,C,B,3114898.0,10085058.0,2014.0
93701,Theft,02,N,H,3120234.0,10058981.0,2014.0
93704,Theft,01,N,G,3115155.0,10070604.0,2014.0
93707,Agg Assault,11,N,C,3135422.0,10075429.0,2014.0
93715,Theft,11,N,A,3116529.0,10116684.0,2014.0
93719,Theft,05,N,H,3122853.0,10060648.0,2014.0
93723,Theft,08,N,D,3111727.0,10055166.0,2014.0
93726,Theft,06,N,A,3096766.0,10154853.0,2014.0
93735,Theft,12,C,F,3100423.0,10033116.0,2014.0
93739,Auto Theft,06,N,I,3126018.0,10089888.0,2014.0
93743,Theft,05,C,I,3129997.0,10096983.0,2014.0
93746,Theft,03,N,D,3094449.0,10068091.0,2014.0
93751,Theft,02,C,B,3124571.0,10085297.0,2014.0
93755,Theft,05,N,E,3123123.0,10109481.0,2014.0
93758,Theft,04,N,A,3118015.0,10110576.0,2014.0
93778,Theft,10,N,H,3122189.0,10058144.0,2014.0
93781,Theft,05,N,A,3089609.0,10140793.0,2014.0
93784,Theft,04,N,E,3141669.0,10108783.0,2014.0
93787,Theft,03,N,I,3129997.0,10096983.0,2014.0
93797,Theft,11,N,A,3111643.0,10125309.0,2014.0
93805,Theft,07,N,G,3115952.0,10070759.0,2014.0
93809,Theft,05,N,E,3131764.0,10104394.0,2014.0
93812,Theft,05,N,A,3092524.0,10143916.0,2014.0
93816,Theft,04,N,B,3112695.0,10078564.0,2014.0
93819,Theft,09,N,E,3126850.0,10108213.0,2014.0
93822,Theft,12,N,D,3107646.0,10069258.0,2014.0
93833,Theft,12,N,D,3097641.0,10051730.0,2014.0
93845,Theft,08,N,E,3124796.0,10102566.0,2014.0
93848,Theft,07,N,D,3107600.0,10062311.0,2014.0
93851,Theft,07,N,D,3111414.0,10066050.0,2014.0
93854,Auto Theft,10,N,G,3113960.0,10068938.0,2014.0
93858,Theft,09,N,I,3127713.0,10095262.0,2014.0
93861,Theft,05,N,F,3100030.0,10046023.0,2014.0
93864,Auto Theft,09,N,F,3104793.0,10043078.0,2014.0
93870,Auto Theft,11,N,E,3123198.0,10109941.0,2014.0
93874,Theft,09,N,B,3113919.0,10109810.0,2014.0
93880,Theft,11,N,H,3119913.0,10057599.0,2014.0
93883,Theft,04,N,I,3123921.0,10093037.0,2014.0
93886,Theft,09,N,C,3125720.0,10066136.0,2014.0
93889,Theft,04,C,D,3110845.0,10059841.0,2014.0
93892,Theft,06,N,A,3112145.0,10124381.0,2014.0
93900,Theft,03,N,B,3118078.0,10107182.0,2014.0
93903,Theft,12,N,B,3105028.0,10075191.0,2014.0
93906,Robbery,03,N,E,3126402.0,10098769.0,2014.0
93914,Agg Assault,05,N,I,3132609.0,10082510.0,2014.0
93924,Theft,07,N,G,3115266.0,10070399.0,2014.0
93929,Theft,03,N,A,3095632.0,10145975.0,2014.0
93931,Theft,08,C,G,3117057.0,10071179.0,2014.0
